DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,YEAR,MONTH,DISTANCE_GROUP
0,1,0,1390,AMQ,Ameristar Air Cargo,13061,LRD,"Laredo, TX",TX,14656,RWI,"Rocky Mount, NC",NC,635,2017,3,3
0,1,0,689,AMQ,Ameristar Air Cargo,13342,MKE,"Milwaukee, WI",WI,14492,RDU,"Raleigh/Durham, NC",NC,635,2017,3,2
0,1,0,205,AMQ,Ameristar Air Cargo,14492,RDU,"Raleigh/Durham, NC",NC,11996,GSP,"Greer, SC",SC,635,2017,3,1
0,1,100,255,B6,JetBlue Airways,10821,BWI,"Baltimore, MD",MD,14492,RDU,"Raleigh/Durham, NC",NC,678,2017,3,1
0,1,69,930,CP,Compass Airlines,11057,CLT,"Charlotte, NC",NC,13487,MSP,"Minneapolis, MN",MN,677,2017,3,2
0,1,69,930,CP,Compass Airlines,13487,MSP,"Minneapolis, MN",MN,11057,CLT,"Charlotte, NC",NC,677,2017,3,2
0,1,160,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,11057,CLT,"Charlotte, NC",NC,656,2017,3,1
0,2,144,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,11057,CLT,"Charlotte, NC",NC,622,2017,3,1
0,1,149,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,11057,CLT,"Charlotte, NC",NC,655,2017,3,1
0,1,132,331,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,11641,FAY,"Fayetteville, NC",NC,698,2017,3,1
0,1,158,306,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,11995,GSO,"Greensboro/High Point, NC",NC,656,2017,3,1
0,1,132,356,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",GA,14492,RDU,"Raleigh/Durham, NC",NC,698,2017,3,1
0,1,72,722,DL,Delta Air Lines Inc.,10540,BED,"Bedford, MA",MA,11057,CLT,"Charlotte, NC",NC,622,2017,3,2
0,2,144,728,DL,Delta Air Lines Inc.,10721,BOS,"Boston, MA",MA,11057,CLT,"Charlotte, NC",NC,622,2017,3,2
0,1,180,188,DL,Delta Air Lines Inc.,10868,CAE,"Columbia, SC",SC,14492,RDU,"Raleigh/Durham, NC",NC,888,2017,3,1
0,1,160,226,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,10397,ATL,"Atlanta, GA",GA,656,2017,3,1
0,2,144,226,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,10397,ATL,"Atlanta, GA",GA,622,2017,3,1
0,1,149,226,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,10397,ATL,"Atlanta, GA",GA,655,2017,3,1
0,2,144,728,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,10721,BOS,"Boston, MA",MA,622,2017,3,2
0,1,72,430,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,11042,CLE,"Cleveland, OH",OH,622,2017,3,1
0,4,288,322,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,12264,IAD,"Washington, DC",VA,622,2017,3,1
0,2,144,427,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,12339,IND,"Indianapolis, IN",IN,622,2017,3,1
0,3,216,468,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13204,MCO,"Orlando, FL",FL,622,2017,3,1
0,1,72,650,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13303,MIA,"Miami, FL",FL,622,2017,3,2
0,2,264,930,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13487,MSP,"Minneapolis, MN",MN,698,2017,3,2
0,1,72,651,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13495,MSY,"New Orleans, LA",LA,622,2017,3,2
0,1,72,599,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13930,ORD,"Chicago, IL",IL,622,2017,3,2
0,1,72,449,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,622,2017,3,1
0,1,72,130,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,14492,RDU,"Raleigh/Durham, NC",NC,622,2017,3,1
0,1,160,1727,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,14869,SLC,"Salt Lake City, UT",UT,694,2017,3,4
0,1,72,507,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,15304,TPA,"Tampa, FL",FL,622,2017,3,2
0,2,144,1337,DL,Delta Air Lines Inc.,11292,DEN,"Denver, CO",CO,11057,CLT,"Charlotte, NC",NC,622,2017,3,3
0,1,110,501,DL,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",MI,14492,RDU,"Raleigh/Durham, NC",NC,608,2017,3,2
0,1,132,331,DL,Delta Air Lines Inc.,11641,FAY,"Fayetteville, NC",NC,10397,ATL,"Atlanta, GA",GA,698,2017,3,1
0,1,158,306,DL,Delta Air Lines Inc.,11995,GSO,"Greensboro/High Point, NC",NC,10397,ATL,"Atlanta, GA",GA,656,2017,3,1
0,3,216,322,DL,Delta Air Lines Inc.,12264,IAD,"Washington, DC",VA,11057,CLT,"Charlotte, NC",NC,622,2017,3,1
0,1,72,224,DL,Delta Air Lines Inc.,12264,IAD,"Washington, DC",VA,14492,RDU,"Raleigh/Durham, NC",NC,622,2017,3,1
0,2,144,427,DL,Delta Air Lines Inc.,12339,IND,"Indianapolis, IN",IN,11057,CLT,"Charlotte, NC",NC,622,2017,3,1
0,1,132,427,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,698,2017,3,1
0,1,160,431,DL,Delta Air Lines Inc.,12953,LGA,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,656,2017,3,1
0,4,288,468,DL,Delta Air Lines Inc.,13204,MCO,"Orlando, FL",FL,11057,CLT,"Charlotte, NC",NC,622,2017,3,1
0,1,132,534,DL,Delta Air Lines Inc.,13204,MCO,"Orlando, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,698,2017,3,2
0,1,72,650,DL,Delta Air Lines Inc.,13303,MIA,"Miami, FL",FL,11057,CLT,"Charlotte, NC",NC,622,2017,3,2
0,1,72,651,DL,Delta Air Lines Inc.,13342,MKE,"Milwaukee, WI",WI,11057,CLT,"Charlotte, NC",NC,622,2017,3,2
0,2,264,930,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",MN,11057,CLT,"Charlotte, NC",NC,698,2017,3,2
0,1,158,980,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",MN,14492,RDU,"Raleigh/Durham, NC",NC,656,2017,3,2
0,1,72,651,DL,Delta Air Lines Inc.,13495,MSY,"New Orleans, LA",LA,11057,CLT,"Charlotte, NC",NC,622,2017,3,2
0,1,72,779,DL,Delta Air Lines Inc.,13495,MSY,"New Orleans, LA",LA,14492,RDU,"Raleigh/Durham, NC",NC,622,2017,3,2
0,1,72,2282,DL,Delta Air Lines Inc.,14057,PDX,"Portland, OR",OR,11057,CLT,"Charlotte, NC",NC,622,2017,3,5
0,1,132,356,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,10397,ATL,"Atlanta, GA",GA,698,2017,3,1
0,1,192,356,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,10397,ATL,"Atlanta, GA",GA,699,2017,3,1
0,1,132,217,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,10994,CHS,"Charleston, SC",SC,698,2017,3,1
0,1,110,501,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,11433,DTW,"Detroit, MI",MI,608,2017,3,2
0,1,72,451,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,12197,HPN,"White Plains, NY",NY,622,2017,3,1
0,1,72,2226,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,12954,LGB,"Long Beach, CA",CA,622,2017,3,5
0,1,160,904,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13198,MCI,"Kansas City, MO",MO,694,2017,3,2
0,1,132,534,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13204,MCO,"Orlando, FL",FL,698,2017,3,2
0,1,72,980,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13487,MSP,"Minneapolis, MN",MN,622,2017,3,2
0,1,160,587,DL,Delta Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,15304,TPA,"Tampa, FL",FL,656,2017,3,2
0,1,160,1727,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",UT,11057,CLT,"Charlotte, NC",NC,694,2017,3,4
0,1,145,185,EE,Eastern Airlines Group Inc.,11057,CLT,"Charlotte, NC",NC,13121,LWB,"Lewisburg, WV",WV,614,2017,3,1
0,1,78,680,EE,Eastern Airlines Group Inc.,11697,FLL,"Fort Lauderdale, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,3,2
0,1,154,335,EE,Eastern Airlines Group Inc.,12348,INT,"Winston-Salem, NC",NC,14730,SDF,"Louisville, KY",KY,614,2017,3,1
0,1,145,185,EE,Eastern Airlines Group Inc.,13121,LWB,"Lewisburg, WV",WV,11057,CLT,"Charlotte, NC",NC,614,2017,3,1
0,3,482,1786,EE,Eastern Airlines Group Inc.,14107,PHX,"Phoenix, AZ",AZ,12544,USA,"CONCORD, NC",NC,614,2017,3,4
0,1,126,416,EE,Eastern Airlines Group Inc.,14492,RDU,"Raleigh/Durham, NC",NC,11618,EWR,"Newark, NJ",NJ,612,2017,3,1
0,1,78,519,EE,Eastern Airlines Group Inc.,14492,RDU,"Raleigh/Durham, NC",NC,15096,SYR,"Syracuse, NY",NY,614,2017,3,2
0,1,126,496,EE,Eastern Airlines Group Inc.,14492,RDU,"Raleigh/Durham, NC",NC,15249,TLH,"Tallahassee, FL",FL,612,2017,3,1
0,1,154,335,EE,Eastern Airlines Group Inc.,14730,SDF,"Louisville, KY",KY,12348,INT,"Winston-Salem, NC",NC,614,2017,3,1
0,1,78,519,EE,Eastern Airlines Group Inc.,15096,SYR,"Syracuse, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,3,2
0,3,453,1786,EE,Eastern Airlines Group Inc.,12544,USA,"CONCORD, NC",NC,14107,PHX,"Phoenix, AZ",AZ,614,2017,3,4
0,3,519,244,GL,Miami Air International,10397,ATL,"Atlanta, GA",GA,12544,USA,"CONCORD, NC",NC,614,2017,3,1
0,1,173,369,GL,Miami Air International,10821,BWI,"Baltimore, MD",MD,13619,NC1,"Gastonia, NC",NC,614,2017,3,1
0,1,154,255,GL,Miami Air International,10821,BWI,"Baltimore, MD",MD,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,1
0,1,173,1908,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,13087,LSV,"Las Vegas, NV",NV,614,2017,3,4
0,1,173,185,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,13121,LWB,"Lewisburg, WV",WV,614,2017,3,1
0,3,519,2078,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,13891,ONT,"Ontario, CA",CA,614,2017,3,5
0,1,173,607,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,14108,PIA,"Peoria, IL",IL,614,2017,3,2
0,1,173,444,GL,Miami Air International,11057,CLT,"Charlotte, NC",NC,14761,SFB,"Sanford, FL",FL,614,2017,3,1
0,1,173,351,GL,Miami Air International,11267,DAY,"Dayton, OH",OH,11995,GSO,"Greensboro/High Point, NC",NC,614,2017,3,1
0,2,346,406,GL,Miami Air International,11267,DAY,"Dayton, OH",OH,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,3,1
0,1,173,806,GL,Miami Air International,11423,DSM,"Des Moines, IA",IA,13619,NC1,"Gastonia, NC",NC,614,2017,3,2
0,1,173,351,GL,Miami Air International,11995,GSO,"Greensboro/High Point, NC",NC,11267,DAY,"Dayton, OH",OH,614,2017,3,1
0,1,154,414,GL,Miami Air International,12339,IND,"Indianapolis, IN",IN,12348,INT,"Winston-Salem, NC",NC,617,2017,3,1
0,1,154,654,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,10721,BOS,"Boston, MA",MA,617,2017,3,2
0,1,154,685,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,13485,MSN,"Madison, WI",WI,617,2017,3,2
0,1,173,301,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,14122,PIT,"Pittsburgh, PA",PA,614,2017,3,1
0,2,308,496,GL,Miami Air International,12348,INT,"Winston-Salem, NC",NC,15070,SWF,"Newburgh/Poughkeepsie, NY",NY,617,2017,3,1
0,1,173,551,GL,Miami Air International,12884,LAN,"Lansing, MI",MI,12544,USA,"CONCORD, NC",NC,614,2017,3,2
0,4,692,1927,GL,Miami Air International,12889,LAS,"Las Vegas, NV",NV,12544,USA,"CONCORD, NC",NC,614,2017,3,4
0,1,154,276,GL,Miami Air International,12945,LEX,"Lexington, KY",KY,12348,INT,"Winston-Salem, NC",NC,617,2017,3,1
0,2,346,185,GL,Miami Air International,13121,LWB,"Lewisburg, WV",WV,11057,CLT,"Charlotte, NC",NC,614,2017,3,1
0,2,346,1921,GL,Miami Air International,13619,NC1,"Gastonia, NC",NC,13785,NYL,"Yuma, AZ",AZ,614,2017,3,4
0,1,173,1989,GL,Miami Air International,13689,NJK,"El Centro, CA",CA,11057,CLT,"Charlotte, NC",NC,614,2017,3,4
0,1,173,1932,GL,Miami Air International,13785,NYL,"Yuma, AZ",AZ,11057,CLT,"Charlotte, NC",NC,614,2017,3,4
0,3,519,2078,GL,Miami Air International,13891,ONT,"Ontario, CA",CA,11057,CLT,"Charlotte, NC",NC,614,2017,3,5
0,1,173,375,GL,Miami Air International,14100,PHL,"Philadelphia, PA",PA,12348,INT,"Winston-Salem, NC",NC,614,2017,3,1
0,1,173,337,GL,Miami Air International,14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,3,1
0,1,173,528,GL,Miami Air International,14112,PIE,"St. Petersburg, FL",FL,12544,USA,"CONCORD, NC",NC,614,2017,3,2
0,1,173,406,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,11267,DAY,"Dayton, OH",OH,614,2017,3,1
0,1,173,416,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,11618,EWR,"Newark, NJ",NJ,614,2017,3,1
0,1,154,1146,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,11982,GRK,"Killeen, TX",TX,617,2017,3,3
0,1,173,1823,GL,Miami Air International,14492,RDU,"Raleigh/Durham, NC",NC,14869,SLC,"Salt Lake City, UT",UT,614,2017,3,4
0,1,173,444,GL,Miami Air International,14761,SFB,"Sanford, FL",FL,11057,CLT,"Charlotte, NC",NC,614,2017,3,1
0,1,173,457,GL,Miami Air International,14761,SFB,"Sanford, FL",FL,12544,USA,"CONCORD, NC",NC,614,2017,3,1
0,2,308,496,GL,Miami Air International,15070,SWF,"Newburgh/Poughkeepsie, NY",NY,12348,INT,"Winston-Salem, NC",NC,617,2017,3,1
0,2,346,244,GL,Miami Air International,12544,USA,"CONCORD, NC",NC,10397,ATL,"Atlanta, GA",GA,614,2017,3,1
0,1,173,366,GL,Miami Air International,12544,USA,"CONCORD, NC",NC,11267,DAY,"Dayton, OH",OH,614,2017,3,1
0,4,692,1927,GL,Miami Air International,12544,USA,"CONCORD, NC",NC,12889,LAS,"Las Vegas, NV",NV,614,2017,3,4
0,1,173,661,GL,Miami Air International,12544,USA,"CONCORD, NC",NC,13303,MIA,"Miami, FL",FL,614,2017,3,2
0,1,173,457,GL,Miami Air International,12544,USA,"CONCORD, NC",NC,14761,SFB,"Sanford, FL",FL,614,2017,3,1
0,1,173,522,GL,Miami Air International,12544,USA,"CONCORD, NC",NC,15304,TPA,"Tampa, FL",FL,614,2017,3,2
0,1,0,297,KD,Western Global,13619,NC1,"Gastonia, NC",NC,13667,NGU,"Norfolk, VA",VA,740,2017,3,1
0,13,390,185,LF,CFM Inc d/b/a Contour Airlines,11479,ECG,"Elizabeth City, NC",NC,13418,MNZ,"Manassas, VA",VA,471,2017,3,1
0,13,390,185,LF,CFM Inc d/b/a Contour Airlines,13418,MNZ,"Manassas, VA",VA,11479,ECG,"Elizabeth City, NC",NC,471,2017,3,1
0,1,30,339,LF,CFM Inc d/b/a Contour Airlines,13461,MQY,"Smyrna, TN",TN,16719,N2C,"Monroe, NC",NC,669,2017,3,1
0,1,30,339,LF,CFM Inc d/b/a Contour Airlines,16719,N2C,"Monroe, NC",NC,13461,MQY,"Smyrna, TN",TN,669,2017,3,1
0,1,30,500,LF,CFM Inc d/b/a Contour Airlines,15167,TEB,"Teterboro, NJ",NJ,12323,ILM,"Wilmington, NC",NC,669,2017,3,2
0,1,126,577,SY,Sun Country Airlines d/b/a MN Airlines,11057,CLT,"Charlotte, NC",NC,11973,GPT,"Gulfport/Biloxi, MS",MS,612,2017,3,2
0,1,162,651,SY,Sun Country Airlines d/b/a MN Airlines,11057,CLT,"Charlotte, NC",NC,13342,MKE,"Milwaukee, WI",WI,614,2017,3,2
0,1,162,2394,SY,Sun Country Airlines d/b/a MN Airlines,11603,EUG,"Eugene, OR",OR,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,3,5
0,1,129,577,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,"Gulfport/Biloxi, MS",MS,11057,CLT,"Charlotte, NC",NC,612,2017,3,2
0,1,129,658,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,"Gulfport/Biloxi, MS",MS,11995,GSO,"Greensboro/High Point, NC",NC,612,2017,3,2
0,1,129,705,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,"Gulfport/Biloxi, MS",MS,14492,RDU,"Raleigh/Durham, NC",NC,612,2017,3,2
0,1,129,658,SY,Sun Country Airlines d/b/a MN Airlines,11995,GSO,"Greensboro/High Point, NC",NC,11973,GPT,"Gulfport/Biloxi, MS",MS,612,2017,3,2
0,1,162,450,SY,Sun Country Airlines d/b/a MN Airlines,13204,MCO,"Orlando, FL",FL,12323,ILM,"Wilmington, NC",NC,614,2017,3,1
0,1,162,651,SY,Sun Country Airlines d/b/a MN Airlines,13342,MKE,"Milwaukee, WI",WI,11057,CLT,"Charlotte, NC",NC,614,2017,3,2
0,1,162,1162,SY,Sun Country Airlines d/b/a MN Airlines,14492,RDU,"Raleigh/Durham, NC",NC,10423,AUS,"Austin, TX",TX,614,2017,3,3
0,1,162,2394,SY,Sun Country Airlines d/b/a MN Airlines,14492,RDU,"Raleigh/Durham, NC",NC,11603,EUG,"Eugene, OR",OR,614,2017,3,5
0,1,129,705,SY,Sun Country Airlines d/b/a MN Airlines,14492,RDU,"Raleigh/Durham, NC",NC,11973,GPT,"Gulfport/Biloxi, MS",MS,612,2017,3,2
0,1,162,1891,SY,Sun Country Airlines d/b/a MN Airlines,14492,RDU,"Raleigh/Durham, NC",NC,14107,PHX,"Phoenix, AZ",AZ,614,2017,3,4
0,1,179,1436,UA,United Air Lines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,11292,DEN,"Denver, CO",CO,634,2017,3,3
0,1,143,407,WN,Southwest Airlines Co.,14492,RDU,"Raleigh/Durham, NC",NC,12451,JAX,"Jacksonville, FL",FL,619,2017,3,1
0,1,8,522,04Q,Tradewind Aviation,12323,ILM,"Wilmington, NC",NC,12197,HPN,"White Plains, NY",NY,646,2017,3,2
0,1,8,1314,04Q,Tradewind Aviation,14843,SJU,"San Juan, PR",PR,12323,ILM,"Wilmington, NC",NC,646,2017,3,3
0,30,0,481,8C,Air Transport International,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,11057,CLT,"Charlotte, NC",NC,626,2017,3,1
0,30,0,2232,8C,Air Transport International,11057,CLT,"Charlotte, NC",NC,14716,SCK,"Stockton, CA",CA,626,2017,3,5
0,2,152,500,G7,GoJet Airlines LLC d/b/a United Express,11057,CLT,"Charlotte, NC",NC,11433,DTW,"Detroit, MI",MI,638,2017,3,2
0,1,76,541,G7,GoJet Airlines LLC d/b/a United Express,11057,CLT,"Charlotte, NC",NC,12478,JFK,"New York, NY",NY,638,2017,3,2
0,8,608,227,G7,GoJet Airlines LLC d/b/a United Express,11278,DCA,"Washington, DC",VA,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,3,1
0,2,152,500,G7,GoJet Airlines LLC d/b/a United Express,11433,DTW,"Detroit, MI",MI,11057,CLT,"Charlotte, NC",NC,638,2017,3,2
0,5,380,416,G7,GoJet Airlines LLC d/b/a United Express,11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,3,1
0,1,76,489,G7,GoJet Airlines LLC d/b/a United Express,12339,IND,"Indianapolis, IN",IN,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,3,1
0,1,76,541,G7,GoJet Airlines LLC d/b/a United Express,12478,JFK,"New York, NY",NY,11057,CLT,"Charlotte, NC",NC,638,2017,3,2
0,1,70,534,G7,GoJet Airlines LLC d/b/a United Express,13204,MCO,"Orlando, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,631,2017,3,2
0,1,70,255,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,10821,BWI,"Baltimore, MD",MD,631,2017,3,1
0,6,456,227,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,11278,DCA,"Washington, DC",VA,638,2017,3,1
0,4,304,416,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,11618,EWR,"Newark, NJ",NJ,638,2017,3,1
0,1,70,431,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,12953,LGA,"New York, NY",NY,631,2017,3,1
0,1,70,534,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,13204,MCO,"Orlando, FL",FL,631,2017,3,2
0,1,179,377,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,"Nashville, TN",TN,11995,GSO,"Greensboro/High Point, NC",NC,617,2017,3,1
0,1,179,442,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,"Nashville, TN",TN,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,1
0,1,179,1813,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10849,BZN,"Bozeman, MT",MT,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,4
0,1,179,313,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11995,GSO,"Greensboro/High Point, NC",NC,617,2017,3,1
0,1,179,362,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,1
0,1,149,390,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,CVG,"Cincinnati, OH",KY,14492,RDU,"Raleigh/Durham, NC",NC,619,2017,3,1
0,1,179,1436,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,"Denver, CO",CO,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,3
0,2,358,416,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,1
0,1,149,1201,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11898,GFK,"Grand Forks, ND",ND,11995,GSO,"Greensboro/High Point, NC",NC,619,2017,3,3
0,1,149,561,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,10529,BDL,"Hartford, CT",CT,619,2017,3,2
0,1,149,377,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,10693,BNA,"Nashville, TN",TN,619,2017,3,1
0,1,179,351,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,11267,DAY,"Dayton, OH",OH,617,2017,3,1
0,1,179,828,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,11423,DSM,"Des Moines, IA",IA,617,2017,3,2
0,1,179,2330,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,11603,EUG,"Eugene, OR",OR,617,2017,3,5
0,1,179,365,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,14100,PHL,"Philadelphia, PA",PA,617,2017,3,1
0,1,179,891,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,"Greensboro/High Point, NC",NC,15370,TUL,"Tulsa, OK",OK,617,2017,3,2
0,1,179,224,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,"Washington, DC",VA,14492,RDU,"Raleigh/Durham, NC",NC,617,2017,3,1
0,1,179,427,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,"Indianapolis, IN",IN,11995,GSO,"Greensboro/High Point, NC",NC,617,2017,3,1
0,1,179,455,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,"Winston-Salem, NC",NC,11618,EWR,"Newark, NJ",NJ,617,2017,3,1
0,1,149,427,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12478,JFK,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,619,2017,3,1
0,3,537,710,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,"Miami, FL",FL,11995,GSO,"Greensboro/High Point, NC",NC,617,2017,3,2
0,1,149,923,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,"Minneapolis, MN",MN,11995,GSO,"Greensboro/High Point, NC",NC,619,2017,3,2
0,2,358,442,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,10693,BNA,"Nashville, TN",TN,617,2017,3,1
0,1,149,416,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,11618,EWR,"Newark, NJ",NJ,619,2017,3,1
0,1,179,444,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,11764,FRG,"East Farmingdale, NY",NY,617,2017,3,1
0,1,179,1256,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,"Raleigh/Durham, NC",NC,11898,GFK,"Grand Forks, ND",ND,617,2017,3,3
